tau,feasible,clean_coverage,clean_cmsa,degraded_coverage,degraded_cmsa,failure_recall,abstention_precision
0.9188948306595366,True,0.88,0.9886363636363636,0.61,0.8743169398907104,0.816,0.8717948717948718
0.9201954397394136,True,0.88,0.9886363636363636,0.6066666666666667,0.8736263736263736,0.816,0.864406779661017
0.9248251748251748,True,0.88,0.9886363636363636,0.6033333333333334,0.8729281767955801,0.816,0.8571428571428571
0.9320606400898371,True,0.88,0.9886363636363636,0.6,0.8777777777777778,0.824,0.8583333333333333
0.9362745098039216,True,0.8766666666666667,0.9885931558935361,0.6,0.8777777777777778,0.824,0.8583333333333333
0.940193491644679,True,0.8766666666666667,0.9885931558935361,0.5966666666666667,0.8770949720670391,0.824,0.8512396694214877
0.9417879417879418,True,0.8733333333333333,0.9885496183206107,0.5966666666666667,0.8770949720670391,0.824,0.8512396694214877
0.9427675421403371,True,0.87,0.9885057471264368,0.5966666666666667,0.8770949720670391,0.824,0.8512396694214877
0.9455992923485184,True,0.8666666666666667,0.9884615384615385,0.5966666666666667,0.8770949720670391,0.824,0.8512396694214877
0.9466757431359202,True,0.8666666666666667,0.9884615384615385,0.5933333333333334,0.8764044943820225,0.824,0.8442622950819673
0.946961894953656,True,0.8633333333333333,0.9884169884169884,0.5933333333333334,0.8764044943820225,0.824,0.8442622950819673
0.9473864806130619,True,0.86,0.9883720930232558,0.5933333333333334,0.8764044943820225,0.824,0.8442622950819673
0.9479746674034089,True,0.86,0.9883720930232558,0.59,0.8813559322033898,0.832,0.8455284552845529
0.949281867145422,True,0.8566666666666667,0.9883268482490273,0.59,0.8813559322033898,0.832,0.8455284552845529
0.9495213228894691,True,0.8533333333333334,0.98828125,0.59,0.8813559322033898,0.832,0.8455284552845529
0.9505061867266592,True,0.8533333333333334,0.98828125,0.5866666666666667,0.8806818181818182,0.832,0.8387096774193549
0.9508867667121419,True,0.85,0.9882352941176471,0.5866666666666667,0.8806818181818182,0.832,0.8387096774193549
0.9530157697935295,True,0.8466666666666667,0.9881889763779528,0.5866666666666667,0.8806818181818182,0.832,0.8387096774193549
0.9536065018625127,True,0.8433333333333334,0.9920948616600791,0.5866666666666667,0.8806818181818182,0.832,0.8387096774193549
0.9545977011494253,True,0.84,0.9920634920634921,0.5866666666666667,0.8806818181818182,0.832,0.8387096774193549
0.9565723148507174,True,0.84,0.9920634920634921,0.5833333333333334,0.88,0.832,0.832
0.9576871953921134,True,0.8366666666666667,0.9920318725099602,0.5833333333333334,0.88,0.832,0.832
0.9590860786397449,True,0.8333333333333334,0.992,0.5833333333333334,0.88,0.832,0.832
0.9622937941869599,True,0.83,0.9919678714859438,0.5833333333333334,0.88,0.832,0.832
0.9623376623376624,True,0.8266666666666667,0.9919354838709677,0.5833333333333334,0.88,0.832,0.832
0.9637952559300874,True,0.8233333333333334,0.9919028340080972,0.5833333333333334,0.88,0.832,0.832
0.9640900791235545,True,0.8233333333333334,0.9919028340080972,0.58,0.8793103448275862,0.832,0.8253968253968254
0.9666093436514761,True,0.8233333333333334,0.9919028340080972,0.5766666666666667,0.8786127167630058,0.832,0.8188976377952756
0.9679368029739777,True,0.8233333333333334,0.9919028340080972,0.5733333333333334,0.8837209302325582,0.84,0.8203125
0.9681440443213296,True,0.8233333333333334,0.9919028340080972,0.57,0.8830409356725146,0.84,0.813953488372093
0.9686450167973124,True,0.82,0.991869918699187,0.57,0.8830409356725146,0.84,0.813953488372093
0.9697542533081286,True,0.8166666666666667,0.9918367346938776,0.57,0.8830409356725146,0.84,0.813953488372093
0.9702295552367288,True,0.8166666666666667,0.9918367346938776,0.5666666666666667,0.8823529411764706,0.84,0.8076923076923077
0.9705603038936372,True,0.8166666666666667,0.9918367346938776,0.5633333333333334,0.8816568047337278,0.84,0.8015267175572519
0.970736629667003,True,0.8133333333333334,0.9918032786885246,0.5633333333333334,0.8816568047337278,0.84,0.8015267175572519
0.9722792607802875,True,0.81,0.9917695473251029,0.5633333333333334,0.8816568047337278,0.84,0.8015267175572519
0.9726758286176233,True,0.8066666666666666,0.9917355371900827,0.5633333333333334,0.8816568047337278,0.84,0.8015267175572519
0.9728395061728395,True,0.8033333333333333,0.991701244813278,0.5633333333333334,0.8816568047337278,0.84,0.8015267175572519
0.9733887733887734,True,0.8,0.9916666666666667,0.5633333333333334,0.8816568047337278,0.84,0.8015267175572519
0.9739130434782609,True,0.8,0.9916666666666667,0.56,0.8869047619047619,0.848,0.803030303030303
0.9743336623889437,False,0.7966666666666666,0.9916317991631799,0.56,0.8869047619047619,0.848,0.803030303030303
0.974676089517079,False,0.7966666666666666,0.9916317991631799,0.5566666666666666,0.8862275449101796,0.848,0.7969924812030075
0.9747501315097317,False,0.7966666666666666,0.9916317991631799,0.5533333333333333,0.8855421686746988,0.848,0.7910447761194029
0.9753218884120172,False,0.7933333333333333,0.9915966386554622,0.5533333333333333,0.8855421686746988,0.848,0.7910447761194029
0.9753959276018099,False,0.7933333333333333,0.9915966386554622,0.55,0.8848484848484849,0.848,0.7851851851851852
0.9758928571428571,False,0.7933333333333333,0.9915966386554622,0.5466666666666666,0.8841463414634146,0.848,0.7794117647058824
0.9761578044596912,False,0.7933333333333333,0.9915966386554622,0.5433333333333333,0.8895705521472392,0.856,0.781021897810219
0.9764705882352941,False,0.7933333333333333,0.9915966386554622,0.54,0.8888888888888888,0.856,0.7753623188405797
0.9767002518891688,False,0.7933333333333333,0.9915966386554622,0.5366666666666666,0.8881987577639752,0.856,0.7697841726618705
0.9772834831992427,False,0.79,0.9915611814345991,0.5366666666666666,0.8881987577639752,0.856,0.7697841726618705
0.977459559798462,False,0.7866666666666666,0.9915254237288136,0.5366666666666666,0.8881987577639752,0.856,0.7697841726618705
0.9776864357017029,False,0.7866666666666666,0.9915254237288136,0.5333333333333333,0.8875,0.856,0.7642857142857142
0.9779326364692218,False,0.7866666666666666,0.9915254237288136,0.53,0.8867924528301887,0.856,0.7588652482269503
0.9791733418776033,False,0.7833333333333333,0.9914893617021276,0.53,0.8867924528301887,0.856,0.7588652482269503
0.9794600938967136,False,0.78,0.9914529914529915,0.53,0.8867924528301887,0.856,0.7588652482269503
0.9794674526652346,False,0.7766666666666666,0.9914163090128756,0.53,0.8867924528301887,0.856,0.7588652482269503
0.9820415879017014,False,0.7766666666666666,0.9914163090128756,0.5266666666666666,0.8860759493670886,0.856,0.7535211267605634
0.9822614470464872,False,0.7733333333333333,0.9913793103448276,0.5266666666666666,0.8860759493670886,0.856,0.7535211267605634
0.9824253075571178,False,0.77,0.9913419913419913,0.5266666666666666,0.8860759493670886,0.856,0.7535211267605634
0.9825702033476276,False,0.77,0.9913419913419913,0.5233333333333333,0.89171974522293,0.864,0.7552447552447552
0.9835850295469468,False,0.77,0.9913419913419913,0.52,0.8974358974358975,0.872,0.7569444444444444
0.9836639439906651,False,0.77,0.9913419913419913,0.5166666666666667,0.896774193548387,0.872,0.7517241379310344
0.9844411394577279,False,0.7666666666666667,0.991304347826087,0.5166666666666667,0.896774193548387,0.872,0.7517241379310344
0.9844868735083532,False,0.7666666666666667,0.991304347826087,0.5133333333333333,0.8961038961038961,0.872,0.7465753424657534
0.9850574712643678,False,0.7666666666666667,0.991304347826087,0.51,0.8954248366013072,0.872,0.7414965986394558
0.9855595667870036,False,0.7633333333333333,0.9912663755458515,0.51,0.8954248366013072,0.872,0.7414965986394558
0.9858299595141701,False,0.76,0.9912280701754386,0.51,0.8954248366013072,0.872,0.7414965986394558
0.9859245041586693,False,0.7566666666666667,0.9911894273127754,0.51,0.8954248366013072,0.872,0.7414965986394558
0.9865470852017937,False,0.7533333333333333,0.9911504424778761,0.51,0.8954248366013072,0.872,0.7414965986394558
0.9871414441147379,False,0.7533333333333333,0.9911504424778761,0.5066666666666667,0.8947368421052632,0.872,0.7364864864864865
0.9872881355932204,False,0.75,0.9911111111111112,0.5066666666666667,0.8947368421052632,0.872,0.7364864864864865
0.987417943107221,False,0.7466666666666667,0.9910714285714286,0.5066666666666667,0.8947368421052632,0.872,0.7364864864864865
0.9875328083989501,False,0.7433333333333333,0.9910313901345291,0.5066666666666667,0.8947368421052632,0.872,0.7364864864864865
0.9878980891719745,False,0.74,0.990990990990991,0.5066666666666667,0.8947368421052632,0.872,0.7364864864864865
